"연령별","무기질비료_질소질_지출액1","무기질비료_인산질_지출액1","무기질비료_가리질_지출액1","무기질비료_복합_지출액1","무기질비료_토양개량제_지출액1","무기질비료_기타_지출액1","유기질비료_퇴구비_지출액1","유기질비료_계분_지출액1","유기질비료_우분_지출액1","유기질비료_돈분_지출액1","유기질비료_기타_지출액1","지역별","규모별","조성비","경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액2","무기질비료_인산질_지출액2","무기질비료_가리질_지출액2","무기질비료_복합_지출액2","무기질비료_토양개량제_지출액2","무기질비료_기타_지출액2","유기질비료_퇴구비_지출액2","유기질비료_계분_지출액2","유기질비료_우분_지출액2","유기질비료_돈분_지출액2","유기질비료_기타_지출액2","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","특대 수량_ha당","대 수량_ha당","중 수량_ha당","소 수량_ha당","특대 평가액_ha당","대 평가액_ha당","중 평가액_ha당","소 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","표고목 눕히기_시간_ha당","표고목 뒤집기_시간_ha당","표고목 벌채_시간_ha당","표고목 세우기_시간_ha당","표고목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","가중치"
3,0,0,0,800000,0,0,0,0,0,0,0,34,3,280823,6,3.8,0,0,3.8,0,3.8,0,0,3.8,0,0,0,0,0,0,3.8,0,0,3.8,0,3.8,0,0,3.8,0,0,0,0,0,0,12.5714285714286,2,426.315789473684,210526.315789474,210526.315789474,0,0,0,0,210526.315789474,0,0,0,0,0,0,0,372631.578947368,203947.368421053,0,0,30000,0,0,0,75157.8947368421,3947.36842105263,79105.2631578947,150000,208184.210526316,0,208184.210526316,2406299.47368421,1012404.21052632,20789.4736842105,3439493.15789474,2345594.26652022,23404.0125082895,46148.5502716053,69552.5627798947,2698669.19099652,2647537.31242715,4766526.68421053,277736.773306211,5044263.45751674,-51131.8785693682,4993131.57894737,128.157894736842,943.157894736842,775,496.052631578947,487000,3018105.26315789,1240000,248026.315789474,0,0,0,0,421.052631578947,0,0,421.052631578947,0,0,0,0,0,0,77.8947368421053,12.6315789473684,25.2631578947368,29.4736842105263,45.7894736842105,10.5263157894737,201.578947368421,0,0,0,0,0,0,8.42105263157895,13.6842105263158,0,121.052631578947,8.42105263157895,0,0,0,0,23.1578947368421,0,0,26.8421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6896551724138
3,0,0,0,855000,0,390000,0,0,0,0,7040000,99,4,255762,5,12,0,0,12,0,0,0,0,0,0,12,0,0,12,0,12,0,0,12,0,0,0,0,0,0,12,0,0,12,0,17.2,2,403.333333333333,690416.666666667,103750,586666.666666667,0,0,0,71250,0,32500,0,0,0,0,586666.666666667,216666.666666667,71270.8333333333,0,0,0,0,0,0,186756.944444444,53571.4285714286,240328.373015873,72916.6666666667,0,400000,400000,1537386.33333333,1142072,273333.333333333,2952791.66666667,3205936.73349244,57462.6992934573,42620.1072239583,100082.806517416,1794298.94604085,5020318.68317423,4500152.87301587,500082.806517416,5000235.67953329,3226019.73713338,8226255.41666667,333.333333333333,1333.33333333333,833.333333333333,500,1314057.5,4598802.91666667,1771840.83333333,541554.166666667,0,0,0,0,150,0,50,200,0,0,0,0,1466.66666666667,1466.66666666667,52.5,22.25,2,73.3333333333333,19.3333333333333,8,177.416666666667,0,0,0,0,0,0,2.5,3.33333333333333,15.3333333333333,108,11,0,0,0,0,28.1666666666667,0,0,4.33333333333333,0,0,0,2.08333333333333,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,10.3
3,0,0,0,880000,0,0,0,0,0,0,0,34,2,280823,6,2.5,0,0.5,2,0,2.5,0,0.5,2,0,0,0,0,0,0,2.5,0,0.5,2,0,2.5,0,0.5,2,0,0,0,0,0,0,26,2,380,352000,352000,0,0,0,0,352000,0,0,0,0,0,0,0,256000,15200,2000,0,0,0,0,13200,72847.6666666667,10800,83647.6666666667,199500,133000,0,133000,1522956.8,278750.4,14400,1816107.2,1483348.95683661,22506.3185625667,26610.90798488,49117.2265474467,1717246.1363775,2756651.04316339,3018477.86666667,182117.226547447,3200595.09321411,1039404.90678589,4240000,0,0,2120,0,0,0,4240000,0,0,0,0,0,640,0,0,640,0,0,0,0,0,0,72.4,9.6,14.4,6.4,11.2,0,114,0,0,0,0,0,0,0,0,0,80,14.4,0,0,0,3.2,0,4.8,0,11.2,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,27
3,0,0,0,960000,0,0,0,0,0,0,0,38,1,275283,6,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,17.75,2,353.333333333333,640000,640000,0,0,0,0,640000,0,0,0,0,0,0,0,0,65333.3333333333,0,0,25333.3333333333,0,0,0,157000,0,157000,180000,950000,0,950000,3041413.33333333,106666.666666667,20000,3168080,1450293.99506154,29297.390795,42268.8467986667,71566.2375936667,4082301.90919879,218239.338271793,4511029.66666667,1021566.23759367,5532595.90426033,-3864062.570927,1668533.33333333,30,145.333333333333,513.333333333333,728.666666666667,84000,334266.666666667,667333.333333333,582933.333333333,0,0,0,0,1066.66666666667,0,0,1066.66666666667,0,0,0,0,0,0,69.3333333333333,74.6666666666667,0,10.6666666666667,46.6666666666667,0,201.333333333333,0,0,0,0,0,0,0,0,10.6666666666667,128,16,0,0,0,0,20,0,0,26.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2222222222222
3,0,0,0,96300,0,0,0,0,0,0,0,34,2,280823,6,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,15.6666666666667,2,275,48150,48150,0,0,0,0,48150,0,0,0,0,0,0,0,27000,135000,0,0,5000,0,0,0,542500,0,542500,187500,410000,0,410000,3481344,0,0,3481344,1225973,64833.067,40076.0941751,104909.1611751,3996253.1611751,3058242,4707317,514909.1611751,5222226.1611751,-938011.1611751,4284215,0,353,437.5,3501,0,1114550,790915,2378750,0,0,0,0,90,0,0,90,0,0,0,0,0,0,92,108,0,0,31,0,231,0,0,0,0,0,0,12,0,0,192,8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
3,2000,0,0,237500,0,0,0,0,0,0,3624000,99,3,255762,6,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,16,2,283.333333333333,1287833.33333333,79833.3333333333,1208000,666.666666666667,0,0,79166.6666666667,0,0,0,0,0,0,1208000,166333.333333333,217483.333333333,0,0,0,0,0,10000,32361.1111111111,6333.33333333333,38694.4444444444,150000,500000,0,500000,3097933.33333333,166666.666666667,50000,3314600,2295325.74645184,11419.2238459028,54167.5938125,65586.8176584028,3710967.51565101,1830257.5868815,5440706.44444444,565586.817658403,6006293.26210285,-1880709.92876951,4125583.33333333,173.333333333333,953.333333333333,433.333333333333,173.333333333333,653880,2574125,746311.666666667,151266.666666667,0,1.33333333333333,0,0,166.666666666667,0,0,168,0,0,0,0,3020,3020,78.6666666666667,56,0,13.3333333333333,52.6666666666667,0,200.666666666667,0,0,0,0,0,0,4,0,0,127.333333333333,19.3333333333333,0,0,0,0,30,0,0,17.3333333333333,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,13.6
3,720000,0,0,0,0,0,0,600000,600000,0,0,34,3,280823,5,4.75,0,0,4.75,0,4.75,0,0,4.75,0,0,0,0,0,0,4.75,0,0,4.75,0,4.75,0,0,4.75,0,0,0,0,0,0,23,2,230.526315789474,404210.526315789,151578.947368421,252631.578947368,151578.947368421,0,0,0,0,0,0,126315.789473684,126315.789473684,0,0,116631.578947368,8842.1052631579,0,0,6315.78947368421,44210.5263157895,147368.421052632,27368.4210526316,32368.4210526316,0,32368.4210526316,117894.736842105,196000,0,196000,1324677.47368421,452631.578947368,80842.1052631579,1858151.15789474,1659253.35900356,14115.2690991053,28330.2996378316,42445.5687369368,1623376.8939439,3460746.64099644,3044184.68421053,238445.568736937,3282630.25294746,1837369.74705254,5120000,0,1280,0,0,0,5120000,0,0,0,336.842105263158,0,0,0,0,0,336.842105263158,0,1263.15789473684,1263.15789473684,0,0,2526.31578947368,55.1578947368421,25.6842105263158,0,25.2631578947368,7.57894736842105,7.15789473684211,120.842105263158,0,0,0,0,0,0,0.421052631578947,1.26315789473684,0,58.9473684210526,16.4210526315789,0,0,0,0,33.6842105263158,0,0,10.1052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6896551724138
4,0,0,0,0,0,0,0,0,0,0,0,34,1,280823,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,57,2,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62500,30600,0,25000,12000,0,0,22000,267825,75000,342825,0,199500,0,199500,5333368,2895840,0,8229208,3671588,79397.712505875,90867.2078782,170264.920384075,5703132.92038408,1157912,9004956,369764.920384075,9374720.92038408,-4545220.92038408,4829500,185,555,740,200,777000,1942500,1850000,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,184,96,112,48,0,569,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,96,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27.2142857142857
4,0,0,0,0,0,0,0,0,0,0,0,34,1,280823,6,1.31,0,0,1.31,0,1.31,0,0,1.31,0,0,0,0,0,0,1.31,0,0,1.31,0,1.31,0,0,1.31,0,0,0,0,0,0,19.25,1,78.6259541984733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47328.2442748092,0,14885.4961832061,190839.694656489,0,0,53435.1145038168,258396.946564886,0,258396.946564886,0,496183.20610687,0,496183.20610687,0,3549686.25954199,0,3549686.25954199,4395394.75572519,-55784.8410877863,41807.2976197328,-13977.5434680534,482205.662638817,-2143333.6870229,4395394.75572519,482205.662638817,4877600.41836401,-2625539.34966172,2252061.06870229,199.236641221374,442.748091603053,109.160305343511,23.6641221374046,796946.564885496,1239694.65648855,196488.549618321,18931.2977099237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.7328244274809,67.175572519084,0,48.8549618320611,200.763358778626,0,0,0,0,0,0,0,0,0,97.7099236641221,0,0,0,0,0,97.7099236641221,0,0,0,0,0,0,5.34351145038168,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2142857142857
4,0,0,0,0,0,0,0,0,0,0,0,34,1,280823,6,1.8,0,0,1.8,0,1.8,0,0,1.8,0,0,0,0,0,0,1.8,0,0,1.8,0,1.8,0,0,1.8,0,0,0,0,0,0,19.6666666666667,2,222.222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41666.6666666667,34111.1111111111,0,13888.8888888889,3888.88888888889,166666.666666667,0,0,66833.3333333333,16666.6666666667,83500,0,369444.444444444,0,369444.444444444,2476666.66666667,2586577.77777778,78333.3333333333,5141577.77777778,3251139.88274829,19783.3008375,58564.42497,78347.7258075,2962775.28750366,2248860.11725171,5766123,447792.170251944,6213915.17025194,-713915.170251943,5500000,333.333333333333,355.555555555556,888.888888888889,533.333333333333,1500000,1244444.44444444,2222222.22222222,533333.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.555555555556,0,53.3333333333333,62.2222222222222,0,44.4444444444444,315.555555555556,4.44444444444444,0,0,0,0,0,0,22.2222222222222,0,204.444444444444,0,0,0,0,0,53.3333333333333,0,0,31.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2142857142857
4,0,0,0,0,0,0,0,0,0,0,0,34,2,280823,6,2.17,0,0,2.17,0,2.17,0,0,2.17,0,0,0,0,0,0,2.17,0,0,2.17,0,2.17,0,0,2.17,0,0,0,0,0,0,32,2,368.663594470046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41935.4838709677,39447.0046082949,13824.8847926267,23041.4746543779,29493.0875576037,0,0,23963.133640553,136365.207373272,23041.4746543779,159406.68202765,65668.202764977,520967.741935484,0,520967.741935484,3315404.60829493,2412829.49308756,186635.944700461,5914870.04608295,3169046.67677829,36972.5058404665,65988.517097788,102961.022938255,4047355.08809545,1289939.49833692,6592473,623928.764873739,7216401.76487374,-2757415.58975853,4458986.17511521,331.797235023041,645.161290322581,225.806451612903,161.290322580645,1426728.11059908,2258064.51612903,564516.129032258,209677.419354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.138248847926,35.9447004608295,99.5391705069124,51.6129032258065,50.6912442396313,14.7465437788018,362.672811059908,0,0,0,0,0,0,0,0,0,231.336405529954,0,0,0,0,0,51.6129032258065,0,0,42.3963133640553,0,0,0,0,37.3271889400922,0,0,0,0,0,0,0,0,0,0,0,0,27
4,0,0,0,0,0,0,0,0,0,0,0,34,4,280823,6,6.01,0,0,6.01,0,0,0,0,0,0,6.01,0,0,6.01,0,6.01,0,0,6.01,0,0,0,0,0,0,6.01,0,0,6.01,0,22,2,236.272878535774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120465.890183028,158069.883527454,0,9983.36106489185,24958.4026622296,0,0,0,83935.1081530782,10815.3078202995,94750.4159733777,71131.4475873544,0,167221.297836938,167221.297836938,1953451.58069884,307820.299500832,74875.2079866889,2336147.08818636,1245416.54048438,22032.8575255824,28726.302822396,50759.1603479784,2068893.40688523,2292169.64919948,3096329.48918469,217980.458184917,3314309.94736961,223276.242314251,3537586.18968386,437.936772046589,320.299500831947,311.98003327787,332.279534109817,1748843.59400998,1012723.7936772,556895.174708819,219123.627287854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9251247920133,14.6422628951747,19.9667221297837,0,47.9201331114809,0,127.454242928453,9.31780366056572,0,0,0,0,0,7.98668885191348,0,0,64.891846921797,0,0,0,0,1.33111480865225,17.3044925124792,0,0,26.6222961730449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
4,0,0,0,0,0,0,0,0,0,0,0,34,4,280823,6,6.02,0,0,6.02,0,0,0,0,0,0,6.02,0,0,6.02,0,6.02,0,0,6.02,0,0,0,0,0,0,6.02,0,0,6.02,0,29.8,2,210.963455149502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56478.4053156146,156146.179401993,0,2491.69435215947,10963.4551495017,0,0,0,88435.2159468439,14119.6013289037,102554.817275748,119302.325581395,0,85132.8903654485,85132.8903654485,1490847.84053156,730421.262458472,17441.8604651163,2238710.96345515,1550049.44742512,30007.6053150498,26722.3980674419,56730.0033824917,1559284.28685438,307781.117358935,2967470.84053156,141862.89374794,3109333.7342795,-1251503.16949545,1857830.56478405,0,546.511627906977,195.348837209302,0,0,1500910.29900332,356920.265780731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.21926910299,14.6179401993355,15.9468438538206,18.6046511627907,34.5514950166113,9.30232558139535,127.242524916944,17.2757475083056,0,0,0,0,0,2.6578073089701,0,0,79.4019933554817,0,0,0,0,0,0,0,0,27.906976744186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
4,0,0,0,0,0,0,0,0,0,0,0,36,1,266157,6,1.22,0,0,1.22,0,1.22,0,0,1.22,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,22.1666666666667,2,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238700,20000,0,19000,0,0,419000,237600,245000,482600,369600,49114,0,49114,6109441,0,0,6109441,1815057,280270.963478,73789.79857265,354060.76205065,6512615.76205065,2534943,7924498,403174.76205065,8327672.76205065,-3977672.76205065,4350000,0,500,1400,100,0,1500000,2760000,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,131,0,0,79,0,384,5,0,0,0,0,0,0,0,48,170,0,0,0,0,54,15,16,0,56,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,26.8666666666667
4,0,0,0,0,0,0,0,0,0,0,0,36,1,266157,6,1.32,0,0,1.32,0,1.32,0,0,1.32,0,0,0,0,0,0,1.02,0,0,1.02,0,1.02,0,0,1.02,0,0,0,0,0,0,28.5,2,70.5882352941177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52156.862745098,68627.4509803922,0,0,0,0,0,8725.49019607843,374224.264705882,6527.34778121775,380751.6124871,0,206764.705882353,0,206764.705882353,2268261.76470588,998261.764705882,0,3266523.52941176,1774680.18111455,10934.1787346332,36818.6047883333,47752.7835229665,2522779.2541112,765692.367905057,4042941.94582043,254517.489405319,4297459.43522575,-1757086.88620615,2540372.54901961,184.313725490196,1201.96078431373,0,111.764705882353,425764.705882353,2062078.43137255,0,52529.4117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4117647058823,82.3529411764706,61.7647058823529,0,0,0,223.529411764706,0,0,0,0,0,0,0,0,43.1372549019608,160.78431372549,0,0,0,0,0,0,0,0,19.6078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8666666666667
4,0,0,0,0,0,0,0,0,0,0,0,36,1,266157,6,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,22,2,81.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12133.3333333333,0,0,0,0,0,10800,64700.3333333333,2149.12280701754,66849.4561403509,55000,53833.3333333333,0,53833.3333333333,1160798.66666667,0,0,1160798.66666667,410939.789473684,12806.9302559311,12833.6080378,25640.5382937311,1240272.53829373,985700.210526316,1571738.45614035,79473.8716270645,1651212.32776742,-254572.327767415,1396640,0,831.333333333333,0,0,0,1396640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6666666666667,47.3333333333333,0,0,0,0,84,0,0,0,0,0,0,0,0,9.33333333333333,74.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8666666666667
4,0,0,0,0,0,0,0,0,0,0,0,36,1,266157,6,2.4,0,0,2.4,0,0.4,0,0,0.4,0,2,0,0,2,0,1.8,0,0,1.8,0,0.4,0,0,0.4,0,1.4,0,0,1.4,0,28,2,55.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5666.66666666667,31687.5,283.625730994152,31971.1257309941,0,7916.66666666667,111111.111111111,119027.777777778,53813.3333333333,0,0,53813.3333333333,414905.903508772,1587.91541196692,644.861342,2232.77675396692,63962.7767539669,-350573.125730994,357608.125730994,121260.554531745,478868.680262739,-414535.902484961,64332.7777777778,0,23.8888888888889,0,0,0,64332.7777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0.555555555555556,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8666666666667
4,0,0,0,0,0,0,0,0,0,0,0,36,1,266157,6,5.6,0,0,5.6,0,0,0,0,0,0,5.6,0,0,5.6,0,1.667,0,0,1.667,0,0,0,0,0,0,1.667,0,0,1.667,0,24,2,141.571685662867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36712.6574685063,0,0,20995.800839832,0,0,0,61487.7024595081,11145.139393174,72632.8418526821,94981.0037992401,0,119976.00479904,119976.00479904,1431985.0029994,154951.409718056,0,1586936.41271746,766406.718477357,21669.9717157555,17830.6640659568,39500.6357817123,1471485.63878111,346394.7212347,2078415.71667772,159476.640580753,2237892.35725847,-1125090.91754641,1112801.43971206,0,595.080983803239,0,0,0,1112801.43971206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3893221355729,2.3995200959808,9.59808038392321,0,24.5950809838032,0,89.9820035992801,0,0,0,0,0,0,0,0,11.997600479904,52.7894421115777,0,0,0,0,10.7978404319136,0,0,0,13.7972405518896,0,0,0,0.599880023995201,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8666666666667
4,0,0,0,0,0,0,0,0,0,0,0,36,1,266157,6,9,0,0,9,0,9,0,0,9,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,22,2,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,0,10900,118035,5723.68421052632,123758.684210526,540000,162450,0,162450,48432,161440,0,209872,1105055.68421053,29951.3491372697,2423.8893738,32375.2385110697,243257.23851107,-712405.684210526,1153487.68421053,194825.23851107,1348312.9227216,-955662.922721596,392650,0,160,40,0,0,332650,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,13,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8666666666667
4,0,0,0,0,0,0,0,0,0,0,0,36,2,266157,6,2.2,0,0,2.2,0,0,0,0,0,0,2.2,0,0,2.2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,37,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,48525,32000,80525,0,0,100000,100000,1016254.5,0,0,1016254.5,466682,35113.637874625,11234.708599925,46348.34647455,1062602.84647455,829568,1382936.5,146348.34647455,1529284.84647455,-233034.84647455,1296250,108.5,167.5,0,0,542500,753750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,4.5,0,0,19,0,57,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571
4,0,0,0,0,0,0,0,0,0,0,0,36,2,266157,6,2.31,0,0,2.31,0,2.31,0,0,2.31,0,0,0,0,0,0,2.08,0,0,2.08,0,2.08,0,0,2.08,0,0,0,0,0,0,32,2,261.057692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22115.3846153846,0,0,11538.4615384615,0,0,1923.07692307692,74021.0336538462,6623.22874493927,80644.2623987854,0,181322.115384615,0,181322.115384615,1104500,0,0,1104500,382378.185475709,9393.18189875728,12360.3149730769,21753.4968718342,1307575.61225645,781929.506831984,1486878.18547571,203075.61225645,1689953.79773216,-525646.105424466,1164307.69230769,0,661.538461538462,0,0,0,1164307.69230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9230769230769,34.6153846153846,0,0,11.5384615384615,0,73.0769230769231,0,0,0,0,0,0,0,0,7.69230769230769,53.8461538461538,0,0,0,0,0,0,0,0,11.5384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571
4,0,0,0,0,0,0,0,0,0,0,0,36,2,266157,6,2.83,0,0,2.83,0,0,0,0,0,0,2.83,0,0,2.83,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,25.5,2,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11100,0,0,5250,0,0,0,88275,9539.47368421053,97814.4736842105,0,0,326500,326500,842052,0,0,842052,706821.473684211,2362.35559207895,9306.4940433,11668.8496353789,853720.849635379,-246821.473684211,1222373.47368421,338168.849635379,1560542.32331959,-1100542.32331959,460000,0,230,0,0,0,460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,0,0,16,0,53,0,0,0,0,0,0,0,0,3,34,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571
4,0,0,0,0,0,0,0,0,0,0,0,36,2,266157,6,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,2.5,0,0,2.5,0,2.5,0,0,2.5,0,0,0,0,0,0,24,2,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,204480,7000,211480,36000,24000,0,24000,99243.2,67588.8,0,166832,585225.8,17889.2862658,1852.1007528,19741.3870186,142984.5870186,-335225.8,684469,43741.3870186,728210.3870186,-478210.3870186,250000,0,0,100,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.4,2.4,3.2,0,10.4,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1428571428571
