"연령별","무기질비료_질소질_지출액","무기질비료_인산질_지출액","무기질비료_가리질_지출액","무기질비료_복합_지출액","무기질비료_토양개량제_지출액","무기질비료_기타_지출액","유기질비료_퇴구비_지출액","유기질비료_계분_지출액","유기질비료_우분_지출액","유기질비료_돈분_지출액","유기질비료_기타_지출액","지역별","규모별","조성비","경영수준별","경지면적_합계_계","경지면적_합계_논","경지면적_합계_밭","경지면적_합계_임지","경지면적_합계_기타","경지면적_자작지_계","경지면적_자작지_논","경지면적_자작지_밭","경지면적_자작지_임지","경지면적_자작지_기타","경지면적_차용지_계","경지면적_차용지_논","경지면적_차용지_밭","경지면적_차용지_임지","경지면적_차용지_기타","재배면적_합계_계","재배면적_합계_논","재배면적_합계_밭","재배면적_합계_임지","재배면적_합계_기타","재배면적_자작지_계","재배면적_자작지_논","재배면적_자작지_밭","재배면적_자작지_임지","재배면적_자작지_기타","재배면적_차용지_계","재배면적_차용지_논","재배면적_차용지_밭","재배면적_차용지_임지","재배면적_차용지_기타","수령","전/겸업별","재배본수_ha당","비료비_ha당","무기질비료_ha당","유기질비료_ha당","무기질비료_질소질_지출액1","무기질비료_인산질_지출액1","무기질비료_가리질_지출액1","무기질비료_복합_지출액1","무기질비료_토양개량제_지출액1","무기질비료_기타_지출액1","유기질비료_퇴구비_지출액1","유기질비료_계분_지출액1","유기질비료_우분_지출액1","유기질비료_돈분_지출액1","유기질비료_기타_지출액1","농약비_ha당","수도광열비_ha당","제재료비_ha당","소농구비_ha당","수선비_ha당","임차료_ha당","위탁영농비_ha당","기타비용_ha당","기계_감가상각비_ha당","시설물_감가상각비_ha당","감가상각비_ha당","자동차비_ha당","자가토지용역비_ha당","임차토지용역비_ha당","토지용역비_ha당","자가노동비_ha당","고용노동비_ha당","급식물비_ha당","노동비_ha당","경영비","고정자본용역비_ha당","유동자본용역비_ha당","자본용역비_ha당","내급비","소득","직접생산비","간접생산비","생산비 합계_ha당","순수익","총 평가액_ha당","특대 수량_ha당","대 수량_ha당","중 수량_ha당","소 수량_ha당","특대 평가액_ha당","대 평가액_ha당","중 평가액_ha당","소 평가액_ha당","부산물 생산량_ha당","무기질_질소질_수량_ha당","무기질_인산질_수량_ha당","무기질_가리질_수량_ha당","무기질_복합_수량_ha당","무기질_토양개량제_수량_ha당","무기질_기타_수량_ha당","무기질_합계_수량_ha당","유기질_퇴구비_수량_ha당","유기질_계분_수량_ha당","유기질_우분_수량_ha당","유기질_돈분_수량_ha당","유기질_기타_수량_ha당","유기질_합계_수량_ha당","총 노동시간_보통자가_남_ha당","총 노동시간_보통자가_여_ha당","총 노동시간_보통고용_남_ha당","총 노동시간_보통고용_여_ha당","총 노동시간_특수자가_ha당","총 노동시간_특수고용_ha당","총 노동시간_합계_ha당","간벌_시간_ha당","경운_시간_ha당","관수(살수)_시간_ha당","두둑_시간_ha당","멀칭_시간_ha당","배수로 정비 및 관리_시간_ha당","병해충방제_시간_ha당","보식작업_시간_ha당","선별_시간_ha당","수확 및 운반_시간_ha당","시비_시간_ha당","식재(조림)_시간_ha당","열매솎기(적과)_시간_ha당","인공교배 또는 수정_시간_ha당","재배지 정리_시간_ha당","전정_시간_ha당","접목 및 관리_시간_ha당","정지_시간_ha당","제초_시간_ha당","차광막 설치_시간_ha당","채종_시간_ha당","꽃눈솎기(적뢰)_시간_ha당","출하_시간_ha당","일반관리_시간_ha당","파종_시간_ha당","표고목 눕히기_시간_ha당","표고목 뒤집기_시간_ha당","표고목 벌채_시간_ha당","표고목 세우기_시간_ha당","표고목 폐기_시간_ha당","버섯발생작업_시간_ha당","재배장 소독_시간_ha당","종균접종_시간_ha당","천공작업_시간_ha당","표고세척_시간_ha당","기타_시간_ha당","가중치"
3,0,0,0,4139290,0,0,0,0,0,0,0,34,4,276673,6,11.5,0,0,11.5,0,11.5,0,0,11.5,0,0,0,0,0,0,11,0,0,11,0,11,0,0,11,0,0,0,0,0,0,30,2,409.090909090909,376299.090909091,376299.090909091,0,0,0,0,376299.090909091,0,0,0,0,0,0,0,3004.54545454545,7768.18181818182,0,0,0,0,0,2939.09090909091,137630.91969697,8806.7,146437.61969697,64798.4848484849,315323.636363636,0,315323.636363636,594733.272727273,386540.363636364,43752.0909090909,1025025.72727273,1281695.0695167,40962.4034757955,17192.6951318182,58155.0986076136,994729.406363641,746624.021392391,1902945.74090909,373478.73497125,2276424.47588034,-248105.38497125,2028319.09090909,0,821.181818181818,0,0,0,2028319.09090909,0,0,0,0,0,0,719,0,0,719,0,0,0,0,0,0,24.4545454545455,19.5454545454545,11.9090909090909,11.7272727272727,1,0,68.6363636363636,0,0,0,0,0,0,1.27272727272727,0,3.54545454545455,21.3636363636364,3.45454545454545,0,0,0,1,23.2727272727273,1.54545454545455,0,1,0,0,0,0,12.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
3,0,0,0,443620,0,0,224700,0,0,0,0,99,1,251734,6,1.5,0,0,1.5,0,0.2,0,0,0.2,0,1.3,0,0,1.3,0,1.5,0,0,1.5,0,0.2,0,0,0.2,0,1.3,0,0,1.3,0,7.4,2,300,445546.666666667,295746.666666667,149800,0,0,0,295746.666666667,0,0,149800,0,0,0,0,0,108186.666666667,0,0,28946.6666666667,0,0,279166.666666667,154269.283333333,71963.32,226232.603333333,46198.9166666667,253273.333333333,363600,616873.333333333,1753015.33333333,0,0,1753015.33333333,1749612.18666667,78513.08205195,31770.5733,110283.65535195,2116572.32201862,38954.4799999999,3139027.52,727156.988685283,3866184.50868528,-2077617.84201862,1788566.66666667,236.666666666667,230,169.333333333333,48,848213.333333333,600233.333333333,289560,50560,0,0,0,0,542.666666666667,0,0,542.666666666667,1278.66666666667,0,0,0,0,1278.66666666667,40.6666666666667,58,0,0,25.3333333333333,0,124,0,0,0,0,0,0,0,0,5.33333333333333,80,6.66666666666667,0,0,0,0,0,6,0,22.6666666666667,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,25
3,0,0,0,4749820,0,0,0,0,0,0,0,34,4,276673,5,8,0,0,8,0,0,0,0,0,0,8,0,0,8,0,8,0,0,8,0,0,0,0,0,0,8,0,0,8,0,55,2,381.25,593727.5,593727.5,0,0,0,0,593727.5,0,0,0,0,0,0,0,60525,20995,355,0,0,31826.25,0,0,201402.552083333,12109.2125,213511.764583333,98997.7083333333,0,486962.5,486962.5,1167963.25,1286675,78271.5,2532909.75,3111277.16458725,60251.1255942187,39370.112775,99621.2383692187,1304827.54669864,3132882.83541275,3829520.97291667,586583.738369219,4416104.71128589,1828055.28871411,6244160,0,2528,0,0,0,6244160,0,0,0,0,0,0,1129.875,0,0,1129.875,0,0,0,0,0,0,44.25,23.5,12.375,37.25,12.5,27.25,157.125,0,0,0,0,0,0,4.375,0,8.125,57.25,5.625,0,0,0,9,34.375,1,0,35.875,0,0,0,0.875,0.625,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
3,0,0,0,537720,0,0,0,0,0,0,0,34,3,276673,5,4.5,0,0,4.5,0,0,0,0,0,0,4.5,0,0,4.5,0,4.5,0,0,4.5,0,0,0,0,0,0,4.5,0,0,4.5,0,22,2,400,119493.333333333,119493.333333333,0,0,0,0,119493.333333333,0,0,0,0,0,0,0,145424.444444444,232375.555555556,0,49217.7777777778,6753.33333333333,953.333333333333,0,0,31474.3481481481,1399.28666666667,32873.6348148148,168533.685185185,0,108215.555555556,108215.555555556,3163276.66666667,968450.444444444,131559.111111111,4263286.22222222,2139800.71312046,18687.1063491,58532.6736,77219.7799491,3341218.94238419,4216861.50910176,5295584.32,185435.335504656,5481019.65550466,875642.566717566,6356662.22222222,402.666666666667,1464.44444444444,800.888888888889,0,1159680,3851488.88888889,1345493.33333333,0,0,0,0,0,251.111111111111,0,0,251.111111111111,0,0,0,0,0,0,93.5555555555556,103.777777777778,28,27.7777777777778,32.4444444444444,13.7777777777778,299.333333333333,0,0,0,0,0,0,7.33333333333333,0,0,119.777777777778,22.6666666666667,0,10,0,36.8888888888889,62.2222222222222,0,0,40.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25
3,0,0,0,554520,0,0,0,0,0,0,0,34,2,276673,6,2.5,0,0,2.5,0,0.5,0,0,0.5,0,2,0,0,2,0,2.5,0,0,2.5,0,0.5,0,0,0.5,0,2,0,0,2,0,12.5,2,520,221808,221808,0,0,0,0,221808,0,0,0,0,0,0,0,50236,441224,0,31640,53408,0,0,0,403335.191666667,3874.944,407210.135666667,162514.666666667,18948,116872,135820,3193626.4,523911.6,0,3717538,2285497.40233333,78034.354049025,54867.6260999999,132901.980149025,3345476.38014903,2155866.59766667,5362251.80233333,268721.980149025,5630973.78248236,-1189609.78248236,4441364,533.2,818.8,360.8,139.2,1535616,2153444,606144,146160,0,0,0,0,452,0,0,452,0,0,0,0,0,0,86.8,56.8,20.4,19.2,62.8,0,246,0,0,0,0,0,0,3.6,0,0,146.4,5.6,0,0,0,0,52,0,0,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
3,0,0,0,560120,0,0,0,0,0,0,0,34,1,276673,6,2.05,0,0,2.05,0,1.15,0,0,1.15,0,0.9,0,0,0.9,0,2.05,0,0,2.05,0,1.15,0,0,1.15,0,0.9,0,0,0.9,0,18,2,268.292682926829,273229.268292683,273229.268292683,0,0,0,0,273229.268292683,0,0,0,0,0,0,0,0,9268.29268292683,1941.46341463415,0,6351.21951219512,0,0,22526.8292682927,24023.6585365854,17011.9609756098,41035.6195121951,195546.016260163,153931.707317073,237541.463414634,391473.170731707,1205054.63414634,0,0,1205054.63414634,1064113.17235772,44462.4124240976,18448.2162439024,62910.628668,1421896.97013141,1346277.07154472,2031626.34308943,454383.799399707,2486010.14248914,-75619.8985866993,2410390.24390244,0,0,1147.80487804878,0,0,0,2410390.24390244,0,0,0,0,0,551.219512195122,0,0,551.219512195122,0,0,0,0,0,0,51.7073170731707,27.8048780487805,0,0,6.82926829268293,0,86.3414634146341,0,0,0,0,0,0,0,0,0,52.1951219512195,10.2439024390244,0,0,0,0,14.1463414634146,2.92682926829268,0,6.82926829268293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4
3,0,0,0,560120,0,0,0,0,0,0,0,34,3,276673,6,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,13.5,2,143.333333333333,186706.666666667,186706.666666667,0,0,0,0,186706.666666667,0,0,0,0,0,0,0,32776.6666666667,22756.6666666667,0,3426.66666666667,0,0,0,0,41664.4444444444,0,41664.4444444444,249474.166666667,474886.666666667,0,474886.666666667,338607.666666667,659975,0,998582.666666667,1473453.27777778,14932.8205425,15117.6294,30050.4499425,843544.783275833,-670479.944444444,1812060.94444444,504937.116609167,2316998.06105361,-1514024.72772028,802973.333333333,48.3333333333333,177.666666666667,73.6666666666667,37.3333333333333,161916.666666667,453050,148806.666666667,39200,0,0,0,0,376.666666666667,0,0,376.666666666667,0,0,0,0,0,0,9.33333333333333,5.66666666666667,0,6,6.66666666666667,23.6666666666667,51.3333333333333,0,0,0,0,0,0,1.66666666666667,2,0,16.6666666666667,2.33333333333333,0,0,0,0,5,0,0,23.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25
3,0,0,0,560120,0,0,0,0,0,0,0,34,4,276673,6,5.3,0,0,5.3,0,0,0,0,0,0,5.3,0,0,5.3,0,5.3,0,0,5.3,0,0,0,0,0,0,5.3,0,0,5.3,0,13.8888888888889,2,286.792452830189,105683.018867925,105683.018867925,0,0,0,0,105683.018867925,0,0,0,0,0,0,0,80445.2830188679,100839.622641509,0,16566.0377358491,3071.69811320755,0,0,30498.1132075472,354733.447327044,0,354733.447327044,121038.679245283,0,486966.037735849,486966.037735849,939002.452830189,1164400,50773.5849056604,2154176.03773585,2769022.14209673,32065.9327745873,30269.0497075472,62334.9824821344,1024003.81601434,-498286.293040125,3243724.93789308,549301.020217984,3793025.95811107,-1522290.10905446,2270735.8490566,215.094339622642,500.943396226415,137.358490566038,66.9811320754717,653886.79245283,1302452.83018868,254113.20754717,60283.0188679245,0,0,0,0,213.207547169811,0,0,213.207547169811,0,0,0,0,0,0,20.9433962264151,0,55.0943396226415,16.9811320754717,30.5660377358491,28.8679245283019,152.452830188679,0,0,0,0,0,0,21.8867924528302,0,0,49.0566037735849,9.24528301886792,0,0,0,25.4716981132075,6.9811320754717,0,0,39.811320754717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
3,0,0,0,5797250,0,47130,0,0,0,0,0,34,4,276673,5,12,0,0,12,0,12,0,0,12,0,0,0,0,0,0,11,0,0,11,0,11,0,0,11,0,0,0,0,0,0,14,2,325.909090909091,531307.272727273,531307.272727273,0,0,0,0,527022.727272727,0,4284.54545454545,0,0,0,0,0,97200,42674.5454545455,1239.09090909091,0,25063.6363636364,0,0,107588.181818182,50570.8333333333,12575.9672727273,63146.8006060606,22653.5454545455,505280,0,505280,1417080.36363636,839712.272727273,62570.0909090909,2319362.72727273,2030539.5604688,19966.6904759182,37961.8907727273,57928.5812486455,2019577.8213859,5432619.53044029,3486908.80060606,563208.581248645,4050117.38185471,3413041.70905439,7463159.09090909,747.454545454545,1429.18181818182,419.363636363636,352.454545454545,2444176.36363636,3873082.72727273,775822.727272727,370077.272727273,0,0,0,0,924.363636363636,0,0.909090909090909,925.272727272727,0,0,0,0,0,0,51.0909090909091,20.9090909090909,1.81818181818182,57,21.1818181818182,8.09090909090909,160.090909090909,0,0,0,0,0,0,8.09090909090909,0,0,88,8,0,0,0,8.27272727272727,28.4545454545455,2,0,15.6363636363636,0,0,0,0,1.63636363636364,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
3,0,0,0,593730,0,0,0,0,0,0,0,34,3,276673,6,2.16,0,0,2.16,0,2.16,0,0,2.16,0,0,0,0,0,0,2.16,0,0,2.16,0,2.16,0,0,2.16,0,0,0,0,0,0,20,2,291.666666666667,274875,274875,0,0,0,0,274875,0,0,0,0,0,0,0,39018.5185185185,37935.1851851852,0,16481.4814814815,0,8037.03703703704,0,42763.8888888889,60400.987654321,11212.2222222222,71613.2098765432,123747.106481481,569865.740740741,0,569865.740740741,1460612.96296296,230884.259259259,0,1691497.22222222,1122028.6867284,30626.6685187499,25643.89125,56270.55976875,2086749.26347245,1907309.27623457,2582641.64969136,626136.300509491,3208777.95020085,-179439.987237886,3029337.96296296,106.944444444444,624.074074074074,404.166666666667,190.277777777778,358263.888888889,1691240.74074074,780041.666666667,199791.666666667,0,0,0,0,554.62962962963,0,0,554.62962962963,0,0,0,0,0,0,0.462962962962963,84.2592592592593,12.037037037037,0,25.9259259259259,2.31481481481481,125,0,0,0,0,0,0,0.925925925925926,0,0,78.7037037037037,17.5925925925926,0,0,0,2.31481481481481,0,0,0,25,0,0,0,0,0.462962962962963,0,0,0,0,0,0,0,0,0,0,0,0,16.25
3,0,0,0,599330,0,0,0,0,0,0,1756260,34,3,276673,6,10,0,0,10,0,10,0,0,10,0,0,0,0,0,0,10,0,0,10,0,10,0,0,10,0,0,0,0,0,0,8.5,2,260,235559,59933,175626,0,0,0,59933,0,0,0,0,0,0,175626,28507,3890,398,0,5970,0,0,0,19353.945,2664.025,22017.97,64150.5,119671,0,119671,716236,0,0,716236,637165.47,10150.127295525,12035.304,22185.431295525,858092.431295525,2193454.53,1353401.47,141856.431295525,1495257.90129553,1335362.09870447,2830620,0,1146,0,0,0,2830620,0,0,0,0,0,0,113,0,0,113,0,0,0,0,197.2,197.2,27.7,19.2,0,0,4.3,0,51.2,2.8,0,0,0,0,0,1.7,0,5.1,27.9,1.9,0,0,0,2.9,2.9,2.7,0,2.6,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25
3,0,0,0,705750,0,0,401250,0,0,8000000,0,36,3,261965,6,3.09,0,0,3.09,0,3.09,0,0,3.09,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,12.9,2,363.333333333333,3035666.66666667,235250,2800416.66666667,0,0,0,235250,0,0,133750,0,0,2666666.66666667,0,14513.3333333333,116980,756.666666666666,0,7236.66666666666,0,0,10930,129550.35,54895.0861111111,184445.436111111,104541.555555556,73100,0,73100,3463947.33333333,0,0,3463947.33333333,3737035.325,84349.597698,80797.8726,165147.470298,3702194.80363133,-1816798.65833333,7200982.65833333,238247.470298,7439230.12863133,-5518993.46196466,1920236.66666667,0,471.666666666667,0,0,0,1920236.66666667,0,0,0,0,0,0,339,0,0,339,1827,0,0,4639.66666666667,0,6466.66666666667,90.6666666666666,112.333333333333,0,0,45.6666666666667,0,248.666666666667,0,0,0,0,0,0,0,0,15.3333333333333,20,109.333333333333,0,0,0,16.3333333333333,0,34,0,40.6666666666667,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,11.9090909090909
3,0,0,0,7393600,0,0,0,0,0,0,0,34,4,276673,5,20.34,0,0,20.34,0,20.34,0,0,20.34,0,0,0,0,0,0,9.92,0,0,9.92,0,9.92,0,0,9.92,0,0,0,0,0,0,20,2,201.612903225806,745322.580645161,745322.580645161,0,0,0,0,745322.580645161,0,0,0,0,0,0,0,21656.25,10528.2258064516,343.75,0,13458.6693548387,0,0,100871.975806452,38905.813172043,31557.9626485569,70463.7758205999,38225.8904569892,254677.419354839,0,254677.419354839,1331075.40322581,553287.701612903,73868.3467741935,1958231.4516129,1852521.08294933,26715.4480210234,34632.5167741935,61347.964795217,1699279.87070413,3921033.35253454,3235775.5695034,316025.384150056,3551800.95365345,2221753.48183042,5773554.43548387,0,1630.94758064516,0,0,0,5773554.43548387,0,0,0,0,0,0,1366.73387096774,0,0,1366.73387096774,0,0,0,0,0,0,45.5645161290323,28.4274193548387,54.5362903225806,0,16.633064516129,0,145.161290322581,0,0,0,0,0,0,0.403225806451613,0,0,109.677419354839,9.07258064516129,0,0,0,0,10.0806451612903,1.31048387096774,0,14.0120967741935,0,0,0,0,0.604838709677419,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
3,0,0,0,856980,0,0,0,0,0,0,0,34,4,276673,6,10,0,0,10,0,8,0,0,8,0,2,0,0,2,0,8,0,0,8,0,6,0,0,6,0,2,0,0,2,0,23.4,2,375,107122.5,107122.5,0,0,0,0,107122.5,0,0,0,0,0,0,0,105350,28367.5,0,0,218110,36165,0,21505,38745.5,19374.74,58120.24,42767,631600,182610,814210,1431200.375,298081.875,0,1729282.25,1374872.115,31351.9923626062,27287.7123375,58639.7047001062,2121440.07970011,2271580.385,2623462.49,872849.704700106,3496312.19470011,150140.305299893,3646452.5,312.75,648.875,144.125,118.25,1094625,2024490,302662.5,224675,0,0,0,0,254.25,0,0,254.25,0,0,0,0,0,0,29.75,36.75,14.25,7.5,28.875,0,117.125,0,0,0,0,0,0,9.375,6.5,0,71,0.875,0,0,0,1.875,9.25,0,0,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
3,0,0,0,862590,0,0,0,0,0,0,0,34,2,276673,5,2.5,0,0,2.5,0,0,0,0,0,0,2.5,0,0,2.5,0,2.5,0,0,2.5,0,0,0,0,0,0,2.5,0,0,2.5,0,34,2,640,345036,345036,0,0,0,0,345036,0,0,0,0,0,0,0,88572,106712,0,9492,4780,0,0,0,137633.546666667,20394.4631578947,158028.009824561,95037.8,0,373984,373984,3137742.8,447279.2,0,3585022,1905594.00982456,33884.2087121368,50296.3101,84180.5188121368,3221923.31881214,2877017.99017544,4669352.80982456,458164.518812137,5127517.3286367,-344905.328636697,4782612,0,1348.4,276.8,302.8,0,3883392,581280,317940,0,0,0,0,632.8,0,0,632.8,0,0,0,0,0,0,91.2,76.8,22.8,9.6,44.8,0,245.2,26.4,0,0,0,0,0,3.6,23.6,0,147.6,15.6,0,0,0,0,0,0,0,27.6,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,27
3,0,0,0,893950,0,0,0,0,0,0,0,34,1,276673,6,1.98,0,0,1.98,0,0,0,0,0,0,1.98,0,0,1.98,0,1.98,0,0,1.98,0,0,0,0,0,0,1.98,0,0,1.98,0,23,2,212.121212121212,451489.898989899,451489.898989899,0,0,0,0,451489.898989899,0,0,0,0,0,0,0,0,114545.454545455,430292.929292929,2398.9898989899,235732.323232323,8767.67676767677,0,100686.868686869,1512244.51599327,26780.6073896863,1539025.12338295,411990.31986532,0,983757.575757576,983757.575757576,4378600.50505051,4477016.66666667,378976.262626263,9234593.43434343,9223970.8189168,328987.541529635,128528.867045455,457516.40857509,5023499.18442172,-133491.020936998,12806196.0190058,1441273.98433267,14247470.0033385,-5156990.20535872,9090479.7979798,902.525252525253,1702.52525252525,582.323232323232,318.686868686869,3158838.38383838,4205237.37373737,1222878.78787879,503525.252525253,0,0,0,0,867.171717171717,0,0,867.171717171717,0,0,0,0,0,0,174.242424242424,105.050505050505,76.7676767676768,185.353535353535,31.8181818181818,79.7979797979798,653.030303030303,0,0,0,0,0,0,0,0,0,250.505050505051,23.7373737373737,0,0,0,0,160.10101010101,0,0,55.5555555555556,0,0,0,0,110.10101010101,0,0,0,0,0,0,0,0,0,0,0,53.030303030303,25.4
3,0,0,0,896190,0,0,0,0,0,0,0,34,4,276673,6,9,0,0,9,0,5,0,0,5,0,4,0,0,4,0,9,0,0,9,0,5,0,0,5,0,4,0,0,4,0,16.6666666666667,2,422.222222222222,99576.6666666667,99576.6666666667,0,0,0,0,99576.6666666667,0,0,0,0,0,0,0,30297.7777777778,19483.3333333333,0,0,28162.2222222222,3857.77777777778,0,40198.8888888889,188180.175925926,4843.68333333333,193023.859259259,87997.962962963,158295.555555556,129856.666666667,288152.222222222,782364.888888889,339231.333333333,47149.7777777778,1168746,1262620.13070011,29439.68398875,16892.4204,46332.10438875,1019881.68479975,1144604.31374434,1948017.48888889,334484.326610972,2282501.81549986,124722.628944583,2407224.44444444,0,1168.55555555556,0,0,0,2407224.44444444,0,0,0,0,0,0,251.111111111111,0,0,251.111111111111,0,0,0,0,0,0,19,17.3333333333333,7.55555555555556,7.33333333333333,15.3333333333333,8.11111111111111,74.6666666666667,0,0,0,0,0,0,2.33333333333333,0,2.22222222222222,19.2222222222222,1.22222222222222,0,0,0,2,27.8888888888889,0,0,12.5555555555556,0,0,0,0.444444444444444,6.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,10.2068965517241
3,0,0,0,985810,0,0,0,0,0,0,0,34,2,276673,5,2.5,0,0.5,2,0,2.5,0,0.5,2,0,0,0,0,0,0,2.5,0,0.5,2,0,2.5,0,0.5,2,0,0,0,0,0,0,25,2,380,394324,394324,0,0,0,0,394324,0,0,0,0,0,0,0,117332,72948,912,0,2604,0,0,9236,69934.7333333333,10462.356,80397.0893333333,75840.1333333333,126320,0,126320,5608311.6,363140.4,23184,5994636,1394816.50539428,24770.14842798,80092.7028,104862.85122798,5861268.56850036,4456623.49460572,7024902.22266667,231182.85122798,7256085.07389465,-1404645.07389465,5851440,0,0,2786.4,0,0,0,5851440,0,0,0,0,0,723.2,0,0,723.2,0,0,0,0,0,0,180.8,219.6,30.4,0,26.4,0,457.2,0,0,0,0,0,0,9.6,0,0,318.4,11.6,0,0,0,0,103.2,2.4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
3,254700,0,0,184840,0,0,0,0,0,0,0,34,1,276673,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,21,2,490,439540,439540,0,254700,0,0,184840,0,0,0,0,0,0,0,128900,17850,0,0,16290,580,0,92370,27590.4,0,27590.4,290815.5,474890,0,474890,1343214,0,0,1343214,1290608.9,38144.623923,24770.7396,62915.363523,1881019.363523,1773411.1,2633822.9,537805.363523,3171628.263523,-107608.263523,3064020,0,0,1338,0,0,0,3064020,0,0,395,0,0,339,0,0,734,0,0,0,0,0,0,68,0,0,0,16,0,84,10,0,0,0,0,0,3,0,0,50,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4
3,6880,0,0,168040,0,2090,0,0,0,0,966970,99,3,251734,5,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,15,1,283.333333333333,381326.666666667,59003.3333333333,322323.333333333,2293.33333333333,0,0,56013.3333333333,0,696.666666666667,0,0,0,0,322323.333333333,161673.333333333,197323.333333333,0,0,0,0,0,0,31200,6135.32166666667,37335.3216666667,142556.75,474890,0,474890,2818519,0,0,2818519,1171949.405,14303.4737598,43239.9343499999,57543.4081098,3350952.4081098,3174467.26166667,3990468.405,532433.4081098,4522901.8131098,-176485.146443133,4346416.66666667,190.666666666667,1030.33333333333,448,112,631106.666666667,2750990,846720,117600,0,4,0,0,113,0,3.33333333333333,120.333333333333,0,0,0,0,384.666666666667,384.666666666667,62.3333333333333,49.3333333333333,0,0,66.3333333333333,0,178,0,0,0,0,0,0,11.3333333333333,4,0,93.3333333333333,9,0,0.666666666666667,0,0,37,2,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15.1111111111111
3,90160,0,0,1344290,0,0,0,0,0,0,11548940,99,4,251734,5,10,0,0,10,0,0,0,0,0,0,10,0,0,10,0,10,0,0,10,0,0,0,0,0,0,10,0,0,10,0,20,2,400,1298339,143445,1154894,9016,0,0,134429,0,0,0,0,0,0,1154894,112703,49098,46859,0,0,0,31662,0,185514.315833333,62275.95,247790.265833333,95037.8,0,389571,389571,1074036,1924671.9,158354.1,3157062,4549102.96973084,80566.1081748,57053.03445,137619.1426248,1268372.23872729,5787986.03026916,5290285.06583333,527190.1426248,5817475.20845813,4519613.79154187,10337089,693.5,2052.1,881.1,156.4,2427250,5910048,1796067,203724,0,15.8,0,0,271.2,0,0,287,0,0,0,0,1311.5,1311.5,44.2,33.9,16.4,151.8,1.9,0,248.2,0,0,0,0,0,0,0.9,0,55.5,159.7,23.7,0,0,0,0,0,0,0,5.2,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4444444444444
4,0,0,0,0,0,0,0,0,0,0,0,34,1,276673,5,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,1.5,0,0,1.5,0,1.5,0,0,1.5,0,0,0,0,0,0,28.5,2,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154240,44060,0,0,18093.3333333333,0,0,9493.33333333333,208806.255555556,11624.84,220431.095555556,285113.333333333,506533.333333333,0,506533.333333333,3116142.66666667,853046,0,3969188.66666667,1861150.09555556,79519.3128342,50970.1652999999,130489.4781342,3753165.4781342,4660623.23777778,4977292.76222222,637022.811467533,5614315.57368976,907457.759643578,6521773.33333333,548,1168.66666666667,400,269.333333333333,1704280,3365760,940000,511733.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.666666666667,103.333333333333,33.3333333333333,32,23.3333333333333,0,292.666666666667,0,0,0,0,0,0,18.6666666666667,0,0,243.333333333333,0,0,0,0,0,20.6666666666667,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4
